dpto;dpto_desc;distrito;dist_desc;area_1;barloc;barlo_desc;viv_2014;div_post;zona;cod_post;obs;cod_bar
2;SAN PEDRO;21;SAN VICENTE PANCHOLO;6;470;SAN VICENTE CALLE 13 DE MAYO;52;3;;22103;;221470
2;SAN PEDRO;21;SAN VICENTE PANCHOLO;6;480;SAN VICENTE CALLE SANTA ROSA;62;1;;22101;;221480
2;SAN PEDRO;21;SAN VICENTE PANCHOLO;6;490;SAN VICENTE CALLE SAN RAMÓN KAATY-I;38;1;;22101;;221490
2;SAN PEDRO;21;SAN VICENTE PANCHOLO;6;500;SAN VICENTE CALLE SAN GABRIEL;61;1;;22101;;221500
2;SAN PEDRO;21;SAN VICENTE PANCHOLO;6;190;COSTA RICA;68;1;;22101;;221190
2;SAN PEDRO;21;SAN VICENTE PANCHOLO;6;180;1RO DE MAYO;58;6;;22106;;221180
2;SAN PEDRO;21;SAN VICENTE PANCHOLO;6;280;30 DE ABRIL;26;6;;22106;;221280
2;SAN PEDRO;21;SAN VICENTE PANCHOLO;6;560;SAN VICENTE CALLE SANTA ANA;53;6;;22106;;221560
2;SAN PEDRO;21;SAN VICENTE PANCHOLO;6;570;ASENT. PABLO IBAÑEZ;84;7;;22107;;221570
2;SAN PEDRO;21;SAN VICENTE PANCHOLO;6;600;SAN JOSÉ DEL NORTE CALLE SANTA LIBRADA;70;7;;22107;;221600
2;SAN PEDRO;21;SAN VICENTE PANCHOLO;6;610;SAN JOSÉ DEL NORTE CALLE NUEVA ESPERANZA;33;7;;22107;;221610
2;SAN PEDRO;21;SAN VICENTE PANCHOLO;6;620;SAN JOSÉ DEL NORTE CALLE LIBERTAD;38;8;;22108;;221620
2;SAN PEDRO;21;SAN VICENTE PANCHOLO;6;640;SAN JOSÉ DEL NORTE CALLE 6 DE ENERO;29;8;;22108;;221640
2;SAN PEDRO;21;SAN VICENTE PANCHOLO;6;650;SAN JOSÉ DEL NORTE CALLE SANTA CLARA;40;8;;22108;;221650
2;SAN PEDRO;21;SAN VICENTE PANCHOLO;6;710;SANTA RITA;35;1;;22101;;221710
2;SAN PEDRO;21;SAN VICENTE PANCHOLO;6;780;ESTRELLITA;225;4;;22104;;221780
2;SAN PEDRO;21;SAN VICENTE PANCHOLO;6;140;SAN VICENTE - 8 DE DICIEMBRE;110;3;;22103;;221140
2;SAN PEDRO;21;SAN VICENTE PANCHOLO;6;790;SAN VICENTE CALLE SAN PEDRO;19;5;;22105;;221790
2;SAN PEDRO;21;SAN VICENTE PANCHOLO;6;800;SAN VICENTE - CALLE SAN MIGUEL;83;3;;22103;;221800
2;SAN PEDRO;21;SAN VICENTE PANCHOLO;6;810;SAN VICENTE - 13 DE NOVIEMBRE;64;5;;22105;;221810
2;SAN PEDRO;21;SAN VICENTE PANCHOLO;6;820;SAN VICENTE - CALLE SAN FRANCISCO - PUERTO;39;5;;22105;;221820
2;SAN PEDRO;21;SAN VICENTE PANCHOLO;6;830;SAN VICENTE CALLE SAN BLAS;62;5;;22105;;221830
2;SAN PEDRO;21;SAN VICENTE PANCHOLO;6;840;SAN VICENTE CALLE SAN RAMÓN 1;91;5;;22105;;221840
2;SAN PEDRO;21;SAN VICENTE PANCHOLO;6;850;SAN VICENTE CALLE MARÍA AUXILIADORA;77;3;;22103;;221850
2;SAN PEDRO;21;SAN VICENTE PANCHOLO;6;860;SAN VICENTE - CALLE 1RO. DE MARZO;104;6;;22106;;221860
2;SAN PEDRO;21;SAN VICENTE PANCHOLO;3;145;SAN VICENTE SUB-URBANO-PANCHOLO;418;2;;22102;;221145
2;SAN PEDRO;21;SAN VICENTE PANCHOLO;6;870;SAN VICENTE - CALLE SAN ISIDRO;75;6;;22106;;221870
2;SAN PEDRO;21;SAN VICENTE PANCHOLO;6;880;SAN VICENTE - CALLE GENERAL BERNARDINO CABALLERO;148;1;;22101;;221880
2;SAN PEDRO;21;SAN VICENTE PANCHOLO;6;300;SAN FRANCISCO;129;6;;22106;;221300
2;SAN PEDRO;21;SAN VICENTE PANCHOLO;6;890;ASENT. 26 DE ABRIL;78;7;;22107;;221890
2;SAN PEDRO;21;SAN VICENTE PANCHOLO;6;900;CALLE SAN JUAN-SAN JOSÉ NORTE;137;7;;22107;;221900
2;SAN PEDRO;21;SAN VICENTE PANCHOLO;6;910;CALLE 14 DE FEBRERO-SAN JOSÉ DEL NORTE;50;7;;22107;;221910
2;SAN PEDRO;21;SAN VICENTE PANCHOLO;6;920;CALLE SAN FRANCISCO-SAN JOSÉ DEL NORTE;57;8;;22108;;221920
2;SAN PEDRO;21;SAN VICENTE PANCHOLO;6;930;CALLE 25 DE DICIEMBRE - SAN JOSÉ NORTE;51;8;;22108;;221930
2;SAN PEDRO;21;SAN VICENTE PANCHOLO;6;940;SAN JOSÉ DEL NORTE;47;8;;22108;;221940
2;SAN PEDRO;21;SAN VICENTE PANCHOLO;6;950;CALLE SAN SALVADOR- SAN JOSÉ NORTE;81;8;;22108;;221950
2;SAN PEDRO;21;SAN VICENTE PANCHOLO;6;960;BARRIO SAN JOSÉ CENTRO URBANO;60;8;;22108;;221960
2;SAN PEDRO;21;SAN VICENTE PANCHOLO;6;435;SAN VICENTE - CALLE SAN JUAN;49;5;;22105;;221435
2;SAN PEDRO;21;SAN VICENTE PANCHOLO;6;445;SAN VICENTE - CALLE SAN MARCOS;39;5;;22105;;221445
2;SAN PEDRO;21;SAN VICENTE PANCHOLO;6;580;COM INDIG KA´APOTY;7;7;;22107;;221580
2;SAN PEDRO;21;SAN VICENTE PANCHOLO;6;770;COM INDIG YPOTYJU;15;4;;22104;;221770
2;SAN PEDRO;21;SAN VICENTE PANCHOLO;6;940;SAN JOSÉ DEL NORTE;50;8;;22108;;221940
3;CORDILLERA;1;CAACUPÉ;1;17;SAN PABLO;15;5;;30105;;301017
3;CORDILLERA;1;CAACUPÉ;1;18;SAN CAYETANO;243;5;;30105;;301018
3;CORDILLERA;1;CAACUPÉ;1;16;DANIEL ESCURRA;387;5;;30105;;301016
3;CORDILLERA;1;CAACUPÉ;1;7;KENNEDY;514;4;;30104;;301007
3;CORDILLERA;1;CAACUPÉ;1;20;SAN FRANCISCO;521;4;;30104;;301020
3;CORDILLERA;1;CAACUPÉ;1;5;ALEGRE;170;3;;30103;;301005
3;CORDILLERA;1;CAACUPÉ;1;8;CENTRO;274;3;;30103;;301008
3;CORDILLERA;1;CAACUPÉ;1;4;TUPASY YKUA;191;3;;30103;;301004
3;CORDILLERA;1;CAACUPÉ;1;9;BUENA VISTA;333;6;;30106;;301009
3;CORDILLERA;1;CAACUPÉ;1;3;LOMA;763;2;;30102;;301003
3;CORDILLERA;1;CAACUPÉ;1;21;SAN RAFAEL;143;2;;30102;;301021
3;CORDILLERA;1;CAACUPÉ;1;23;SANTA ANA;285;1;;30101;;301023
3;CORDILLERA;1;CAACUPÉ;1;1;LOMA GUASU;349;1;;30101;;301001
3;CORDILLERA;1;CAACUPÉ;1;11;YVU;110;6;;30106;;301011
3;CORDILLERA;1;CAACUPÉ;1;12;YVOTY;262;6;;30106;;301012
3;CORDILLERA;1;CAACUPÉ;1;14;SAN BLAS;241;8;;30108;;301014
3;CORDILLERA;1;CAACUPÉ;1;13;INDUSTRIAL;264;6;;30106;;301013
3;CORDILLERA;1;CAACUPÉ;1;24;SAN JUAN BAUTISTA;131;7;;30107;;301024
3;CORDILLERA;1;CAACUPÉ;1;10;SAN MIGUEL;554;7;;30107;;301010
3;CORDILLERA;1;CAACUPÉ;1;19;SAN FELIPE;69;5;;30105;;301019
3;CORDILLERA;1;CAACUPÉ;1;15;SANTA MARÍA;460;8;;30108;;301015
3;CORDILLERA;1;CAACUPÉ;1;22;SEMINARIO;347;7;;30107;;301022
3;CORDILLERA;1;CAACUPÉ;1;2;GENERAL DÍAZ;351;3;;30103;;301002
3;CORDILLERA;1;CAACUPÉ;6;230;CORONEL MARTÍNEZ;88;17;;30117;;301230
3;CORDILLERA;1;CAACUPÉ;6;210;ITA YVU MI;167;15;;30115;;301210
3;CORDILLERA;1;CAACUPÉ;6;160;YTU MI;511;13;;30113;;301160
3;CORDILLERA;1;CAACUPÉ;6;170;CERRO REAL;573;14;;30114;;301170
3;CORDILLERA;1;CAACUPÉ;6;140;COSTA PUKU;426;11;;30111;;301140
3;CORDILLERA;1;CAACUPÉ;6;100;ALMADA;408;9;;30109;;301100
3;CORDILLERA;1;CAACUPÉ;6;150;CABAÑAS;726;23;;30123;;301150
3;CORDILLERA;1;CAACUPÉ;6;240;ITA YVU GUASU;188;18;;30118;;301240
3;CORDILLERA;1;CAACUPÉ;6;130;YTU GUASU;147;12;;30112;;301130
3;CORDILLERA;1;CAACUPÉ;6;110;YPUKU;120;12;;30112;;301110
3;CORDILLERA;1;CAACUPÉ;6;120;LOMA GUASU;162;10;;30110;;301120
3;CORDILLERA;1;CAACUPÉ;6;180;POTRERO POI;612;21;;30121;;301180
3;CORDILLERA;1;CAACUPÉ;6;200;AZCURRA;482;20;;30120;;301200
3;CORDILLERA;1;CAACUPÉ;6;190;AQUINO CAÑADA;320;16;;30116;;301190
3;CORDILLERA;1;CAACUPÉ;6;220;YHAKA ROYSA;703;19;;30119;;301220
3;CORDILLERA;1;CAACUPÉ;6;150;CABAÑAS;834;22;;30122;;301150
3;CORDILLERA;2;ALTOS;1;3;MARÍA AUXILIADORA;348;2;;30202;;302003
3;CORDILLERA;2;ALTOS;1;2;CORAZÓN DE JESÚS;331;1;;30201;;302002
3;CORDILLERA;2;ALTOS;1;4;SAN BLAS;607;2;;30202;;302004
3;CORDILLERA;2;ALTOS;1;1;VIRGEN DEL ROSARIO;381;1;;30201;;302001
3;CORDILLERA;2;ALTOS;1;5;SAN MIGUEL;61;1;;30201;;302005
3;CORDILLERA;2;ALTOS;6;200;YVU;80;5;;30205;;302200
3;CORDILLERA;2;ALTOS;6;160;PASO PELOTA;24;5;;30205;;302160
3;CORDILLERA;2;ALTOS;6;120;ITAGASA;185;5;;30205;;302120
3;CORDILLERA;2;ALTOS;6;110;PORARU;71;4;;30204;;302110
3;CORDILLERA;2;ALTOS;6;130;CHOCHI;74;4;;30204;;302130
3;CORDILLERA;2;ALTOS;6;240;SANTA LIBRADA;38;6;;30206;;302240
3;CORDILLERA;2;ALTOS;6;250;ASENT. SANTA LIBRADA;121;3;;30203;;302250
3;CORDILLERA;2;ALTOS;6;100;ACUÑA;417;3;;30203;;302100
3;CORDILLERA;2;ALTOS;6;220;TAJY CAÑADA;113;6;;30206;;302220
3;CORDILLERA;2;ALTOS;6;230;TUCANGUA CORDILLERA;178;6;;30206;;302230
3;CORDILLERA;2;ALTOS;6;170;YACARE;125;4;;30204;;302170
3;CORDILLERA;2;ALTOS;6;150;PASO ITAPÉ;114;4;;30204;;302150
3;CORDILLERA;2;ALTOS;6;190;TUCANGUA CAÑADA;418;7;;30207;;302190
3;CORDILLERA;2;ALTOS;6;180;ITA GUASU;128;5;;30205;;302180
3;CORDILLERA;2;ALTOS;6;210;SAN MIGUEL;80;6;;30206;;302210
3;CORDILLERA;3;ARROYOS Y ESTEROS;1;1;GENERAL AQUINO;300;1;;30301;;303001
3;CORDILLERA;3;ARROYOS Y ESTEROS;1;2;CENTRO;145;1;;30301;;303002
3;CORDILLERA;3;ARROYOS Y ESTEROS;1;3;GENERAL DÍAZ;192;1;;30301;;303003
3;CORDILLERA;3;ARROYOS Y ESTEROS;6;100;BANCO'I;14;2;;30302;;303100
3;CORDILLERA;3;ARROYOS Y ESTEROS;6;260;ACEVEDO;160;9;;30309;;303260
3;CORDILLERA;3;ARROYOS Y ESTEROS;6;110;PIRAPÓ MI;228;2;;30302;;303110
3;CORDILLERA;3;ARROYOS Y ESTEROS;6;240;URUNDEY;199;7;;30307;;303240
3;CORDILLERA;3;ARROYOS Y ESTEROS;6;190;COSTA PUKU;353;9;;30309;;303190
3;CORDILLERA;3;ARROYOS Y ESTEROS;6;220;CURUPAYTY;392;8;;30308;;303220
3;CORDILLERA;3;ARROYOS Y ESTEROS;6;250;MAINUMBY;237;8;;30308;;303250
3;CORDILLERA;3;ARROYOS Y ESTEROS;6;230;CAÑADA DOMINGUEZ;401;7;;30307;;303230
3;CORDILLERA;3;ARROYOS Y ESTEROS;6;120;ITA PIRU;344;3;;30303;;303120
3;CORDILLERA;3;ARROYOS Y ESTEROS;6;130;EL CARMEN;452;3;;30303;;303130
3;CORDILLERA;3;ARROYOS Y ESTEROS;6;140;SAN ANTONIO;355;4;;30304;;303140
3;CORDILLERA;3;ARROYOS Y ESTEROS;6;180;TAKUARINDY;378;4;;30304;;303180
3;CORDILLERA;3;ARROYOS Y ESTEROS;6;150;ISLA GUASU;494;5;;30305;;303150
3;CORDILLERA;3;ARROYOS Y ESTEROS;6;160;EST. SANTA LIBRADA;17;5;;30305;;303160
3;CORDILLERA;3;ARROYOS Y ESTEROS;6;170;CERRITO;163;5;;30305;;303170
3;CORDILLERA;3;ARROYOS Y ESTEROS;6;210;CAÑADA;360;6;;30306;;303210
3;CORDILLERA;3;ARROYOS Y ESTEROS;6;200;GENERAL DÍAZ;405;6;;30306;;303200
3;CORDILLERA;4;ATYRÁ;1;4;SAN BLAS;319;1;;30401;;304004
3;CORDILLERA;4;ATYRÁ;1;1;MARÍA AUXILIADORA;281;1;;30401;;304001
3;CORDILLERA;4;ATYRÁ;1;6;BARRIO ROSA MÍSTICA;22;1;;30401;;304006
3;CORDILLERA;4;ATYRÁ;1;3;SAN ANTONIO;504;2;;30402;;304003
3;CORDILLERA;4;ATYRÁ;1;5;VILLA CONAVI;102;1;;30401;;304005
3;CORDILLERA;4;ATYRÁ;1;2;LAS MERCEDES;309;2;;30402;;304002
3;CORDILLERA;4;ATYRÁ;6;200;ZANJA HU;260;6;;30406;;304200
3;CORDILLERA;4;ATYRÁ;6;120;LOTE NUEVO;96;4;;30404;;304120
3;CORDILLERA;4;ATYRÁ;6;210;SAN VICENTE;644;7;;30407;;304210
3;CORDILLERA;4;ATYRÁ;6;190;CANDIA;706;8;;30408;;304190
3;CORDILLERA;4;ATYRÁ;6;140;MONTE ALTO;72;5;;30405;;304140
3;CORDILLERA;4;ATYRÁ;6;100;BERNARDINO CABALLERO;293;3;;30403;;304100
3;CORDILLERA;4;ATYRÁ;6;110;CARUMBEY;90;4;;30404;;304110
3;CORDILLERA;4;ATYRÁ;6;170;CAACUPÉMI;220;5;;30405;;304170
3;CORDILLERA;4;ATYRÁ;6;160;COMANDANTE OJEDA;213;6;;30406;;304160
3;CORDILLERA;4;ATYRÁ;6;180;CAUGUA;91;5;;30405;;304180
3;CORDILLERA;4;ATYRÁ;6;150;MBURURU;161;5;;30405;;304150
3;CORDILLERA;4;ATYRÁ;6;130;POTRERO;253;4;;30404;;304130
3;CORDILLERA;5;CARAGUATAY;1;5;SAN ROQUE GONZÁLEZ;61;1;;30501;;305005
3;CORDILLERA;5;CARAGUATAY;1;2;CRISTO REY;124;1;;30501;;305002
3;CORDILLERA;5;CARAGUATAY;1;1;SAN MIGUEL;187;1;;30501;;305001
3;CORDILLERA;5;CARAGUATAY;1;3;CENTRO;149;1;;30501;;305003
3;CORDILLERA;5;CARAGUATAY;1;6;SAN JORGE;29;1;;30501;;305006
3;CORDILLERA;5;CARAGUATAY;1;4;SAN JUAN;89;1;;30501;;305004
3;CORDILLERA;5;CARAGUATAY;1;9;SANTA LIBRADA;31;1;;30501;;305009
3;CORDILLERA;5;CARAGUATAY;1;8;SAN JOSÉ;72;1;;30501;;305008
3;CORDILLERA;5;CARAGUATAY;1;7;VIRGEN PEREGRINO;32;1;;30501;;305007
3;CORDILLERA;5;CARAGUATAY;6;110;VERA ACOSTA;105;2;;30502;;305110
3;CORDILLERA;5;CARAGUATAY;6;140;ALFONSO LOMA;220;2;;30502;;305140
3;CORDILLERA;5;CARAGUATAY;6;180;MARÍA  AUXILIADORA;108;4;;30504;;305180
3;CORDILLERA;5;CARAGUATAY;6;170;INMACULADA;89;2;;30502;;305170
3;CORDILLERA;5;CARAGUATAY;6;210;HUGUA GUAZU;222;4;;30504;;305210
3;CORDILLERA;5;CARAGUATAY;6;250;TENIENTE GONZÁLEZ;299;6;;30506;;305250
3;CORDILLERA;5;CARAGUATAY;6;260;CAPELLANÍA;277;6;;30506;;305260
3;CORDILLERA;5;CARAGUATAY;6;270;TACUARY;177;7;;30507;;305270
3;CORDILLERA;5;CARAGUATAY;6;220;BOQUERÓN;113;5;;30505;;305220
3;CORDILLERA;5;CARAGUATAY;6;240;FULGENCIO YEGROS;352;5;;30505;;305240
3;CORDILLERA;5;CARAGUATAY;6;280;VALLE'I;143;7;;30507;;305280
3;CORDILLERA;5;CARAGUATAY;6;200;SAN MIGUEL;24;4;;30504;;305200
3;CORDILLERA;5;CARAGUATAY;6;150;HUGUA PO'I;201;4;;30504;;305150
3;CORDILLERA;5;CARAGUATAY;6;160;ROLÓN;263;3;;30503;;305160
3;CORDILLERA;5;CARAGUATAY;6;130;GENERAL GENES;169;2;;30502;;305130
3;CORDILLERA;5;CARAGUATAY;6;120;ISLA PUKU;71;3;;30503;;305120
3;CORDILLERA;5;CARAGUATAY;6;190;COSTA YBATE;199;5;;30505;;305190
3;CORDILLERA;6;EMBOSCADA;1;1;SALVADOR DEL MUNDO;46;1;;30601;;306001
3;CORDILLERA;6;EMBOSCADA;1;2;VIRGEN DE LA APARECIDA;279;1;;30601;;306002
3;CORDILLERA;6;EMBOSCADA;1;5;SANTO TOMÁS;160;1;;30601;;306005
3;CORDILLERA;6;EMBOSCADA;1;6;RAFAEL DE LA MONEDA;140;1;;30601;;306006
3;CORDILLERA;6;EMBOSCADA;1;8;CARAGUATAY;70;1;;30601;;306008
3;CORDILLERA;6;EMBOSCADA;1;9;NAZARETH;118;1;;30601;;306009
3;CORDILLERA;6;EMBOSCADA;1;3;VIRGEN DE FÁTIMA;190;2;;30602;;306003
3;CORDILLERA;6;EMBOSCADA;1;7;CATÓLICO;120;2;;30602;;306007
3;CORDILLERA;6;EMBOSCADA;1;10;SAN CAYETANO;332;2;;30602;;306010
3;CORDILLERA;6;EMBOSCADA;1;4;SOL NACIENTE;291;2;;30602;;306004
3;CORDILLERA;6;EMBOSCADA;6;170;PASO PE;121;8;;30608;;306170
3;CORDILLERA;6;EMBOSCADA;6;160;ISLA ALTA;169;8;;30608;;306160
3;CORDILLERA;6;EMBOSCADA;6;140;ISLA JOVAI;524;7;;30607;;306140
3;CORDILLERA;6;EMBOSCADA;6;110;MINAS;434;5;;30605;;306110
3;CORDILLERA;6;EMBOSCADA;6;150;CORDILLERA GUY;453;3;;30603;;306150
3;CORDILLERA;6;EMBOSCADA;6;130;GUAJAYVITY;466;6;;30606;;306130
3;CORDILLERA;6;EMBOSCADA;6;100;KOKUE GUASU;562;4;;30604;;306100
3;CORDILLERA;7;EUSEBIO AYALA;1;2;SAN BLAS;238;1;;30701;;307002
3;CORDILLERA;7;EUSEBIO AYALA;1;1;INDUSTRIAL;97;1;;30701;;307001
3;CORDILLERA;7;EUSEBIO AYALA;1;3;SAN ROQUE;133;2;;30702;;307003
3;CORDILLERA;7;EUSEBIO AYALA;1;13;ASENTAMIENTO SAN ANTONIO;80;1;;30701;;307013
3;CORDILLERA;7;EUSEBIO AYALA;1;4;SANTA ROSA;144;1;;30701;;307004
3;CORDILLERA;7;EUSEBIO AYALA;1;5;SAN RAFAEL;127;2;;30702;;307005
3;CORDILLERA;7;EUSEBIO AYALA;1;10;6 DE ENERO;168;2;;30702;;307010
3;CORDILLERA;7;EUSEBIO AYALA;1;7;INMACULADA;368;3;;30703;;307007
3;CORDILLERA;7;EUSEBIO AYALA;1;8;GRAL. BERNARDINO CABALLERO;372;3;;30703;;307008
3;CORDILLERA;7;EUSEBIO AYALA;1;9;SAN JUAN BAUTISTA;335;1;;30701;;307009
3;CORDILLERA;7;EUSEBIO AYALA;1;11;CARMENCITA;150;2;;30702;;307011
3;CORDILLERA;7;EUSEBIO AYALA;1;12;ASENTAMIENTO SAN PEDRO Y SAN PABLO;21;2;;30702;;307012
3;CORDILLERA;7;EUSEBIO AYALA;1;6;SAGRADO CORAZÓN DE JESÚS;223;2;;30702;;307006
3;CORDILLERA;7;EUSEBIO AYALA;6;350;ASENT. 4 DE OCTUBRE;40;4;;30704;;307350
3;CORDILLERA;7;EUSEBIO AYALA;6;100;ACOSTA ÑU;81;4;;30704;;307100
3;CORDILLERA;7;EUSEBIO AYALA;6;140;AGUAITY;567;6;;30706;;307140
3;CORDILLERA;7;EUSEBIO AYALA;6;310;KAUNDY;120;10;;30710;;307310
3;CORDILLERA;7;EUSEBIO AYALA;6;280;CAÑADA DEL CARMEN;152;12;;30712;;307280
3;CORDILLERA;7;EUSEBIO AYALA;6;200;POTRERO SAN JOSÉ;184;13;;30713;;307200
3;CORDILLERA;7;EUSEBIO AYALA;6;180;JAULA KUE;77;13;;30713;;307180
3;CORDILLERA;7;EUSEBIO AYALA;6;170;COSTA;103;13;;30713;;307170
3;CORDILLERA;7;EUSEBIO AYALA;6;130;JACAREY;32;13;;30713;;307130
3;CORDILLERA;7;EUSEBIO AYALA;6;150;PUNTA;25;13;;30713;;307150
3;CORDILLERA;7;EUSEBIO AYALA;6;320;CERRO PORTEÑO;87;10;;30710;;307320
3;CORDILLERA;7;EUSEBIO AYALA;6;340;CABAÑAS KUE;107;11;;30711;;307340
3;CORDILLERA;7;EUSEBIO AYALA;6;300;BOQUERÓN 2;184;11;;30711;;307300
3;CORDILLERA;7;EUSEBIO AYALA;6;290;CAPILLA LOMA 2;63;9;;30709;;307290
3;CORDILLERA;7;EUSEBIO AYALA;6;110;HU YVATY;136;5;;30705;;307110
3;CORDILLERA;7;EUSEBIO AYALA;6;120;ISLA;55;5;;30705;;307120
3;CORDILLERA;7;EUSEBIO AYALA;6;360;ASENT. LOMA TUYUTI;46;9;;30709;;307360
3;CORDILLERA;7;EUSEBIO AYALA;6;250;CURUPAYTY;261;9;;30709;;307250
3;CORDILLERA;7;EUSEBIO AYALA;6;260;BOQUERÓN 1;79;12;;30712;;307260
3;CORDILLERA;7;EUSEBIO AYALA;6;230;LAS INDIAS;8;9;;30709;;307230
3;CORDILLERA;7;EUSEBIO AYALA;6;330;MARISCAL FRANCISCO SOLANO LÓPEZ;30;8;;30708;;307330
3;CORDILLERA;7;EUSEBIO AYALA;6;210;KAPI'IPE;482;8;;30708;;307210
3;CORDILLERA;7;EUSEBIO AYALA;6;220;RUBIO ÑU;126;13;;30713;;307220
3;CORDILLERA;7;EUSEBIO AYALA;6;270;CAPILLA LOMA 1;323;12;;30712;;307270
3;CORDILLERA;7;EUSEBIO AYALA;6;240;TAVA'I;31;12;;30712;;307240
3;CORDILLERA;7;EUSEBIO AYALA;6;160;SANTA TERESITA;120;7;;30707;;307160
3;CORDILLERA;7;EUSEBIO AYALA;6;190;TUJUKUA;539;7;;30707;;307190
3;CORDILLERA;8;ISLA PUCÚ;1;7;SAN JOSÉ OBRERO;27;1;;30801;;308007
3;CORDILLERA;8;ISLA PUCÚ;1;3;MARÍA AUXILIADORA;82;1;;30801;;308003
3;CORDILLERA;8;ISLA PUCÚ;1;4;SAN ANTONIO;59;1;;30801;;308004
3;CORDILLERA;8;ISLA PUCÚ;1;2;CENTRO;106;1;;30801;;308002
3;CORDILLERA;8;ISLA PUCÚ;1;5;LOMA;70;1;;30801;;308005
3;CORDILLERA;8;ISLA PUCÚ;1;1;SAN FRANCISCO;178;1;;30801;;308001
3;CORDILLERA;8;ISLA PUCÚ;1;6;SAN ROQUE;80;1;;30801;;308006
3;CORDILLERA;8;ISLA PUCÚ;6;280;ITA YVATE;44;6;;30806;;308280
3;CORDILLERA;8;ISLA PUCÚ;6;220;ARROYO PORA;82;7;;30807;;308220
3;CORDILLERA;8;ISLA PUCÚ;6;200;TAPE GUASU;145;7;;30807;;308200
3;CORDILLERA;8;ISLA PUCÚ;6;130;SAN JUAN BARRIO SANTA ROSA;83;2;;30802;;308130
3;CORDILLERA;8;ISLA PUCÚ;6;100;SAN JUAN;134;2;;30802;;308100
3;CORDILLERA;8;ISLA PUCÚ;6;110;SAN JUAN BARRIO MARÍA AUXILIADORA;33;2;;30802;;308110
3;CORDILLERA;8;ISLA PUCÚ;6;140;PINDOTY BARRIO INMACULADA;64;3;;30803;;308140
3;CORDILLERA;8;ISLA PUCÚ;6;150;PINDOTY BARRIO SANTO DOMINGO;35;4;;30804;;308150
3;CORDILLERA;8;ISLA PUCÚ;6;170;PINDOTY;71;5;;30805;;308170
3;CORDILLERA;8;ISLA PUCÚ;6;210;LOMA MARÍA AUXILIADORA;63;5;;30805;;308210
3;CORDILLERA;8;ISLA PUCÚ;6;240;AGUARAY;216;6;;30806;;308240
3;CORDILLERA;8;ISLA PUCÚ;6;160;29 DE SETIEMBRE;209;4;;30804;;308160
3;CORDILLERA;8;ISLA PUCÚ;6;290;ASENT. 4 DE OCTUBRE;23;3;;30803;;308290
3;CORDILLERA;8;ISLA PUCÚ;6;120;PINDOTY BARRIO SANTA MARÍA;234;3;;30803;;308120
3;CORDILLERA;9;ITACURUBÍ DE LA CORDILLERA;1;10;PIRAYU'I;43;1;;30901;;309010
3;CORDILLERA;9;ITACURUBÍ DE LA CORDILLERA;1;9;SANTO DOMINGO;47;1;;30901;;309009
3;CORDILLERA;9;ITACURUBÍ DE LA CORDILLERA;1;8;SAN JOSÉ;64;1;;30901;;309008
3;CORDILLERA;9;ITACURUBÍ DE LA CORDILLERA;1;7;SAN CARLOS;214;1;;30901;;309007
3;CORDILLERA;9;ITACURUBÍ DE LA CORDILLERA;1;3;SAN ANTONIO;107;2;;30902;;309003
3;CORDILLERA;9;ITACURUBÍ DE LA CORDILLERA;1;2;VIRGEN DEL ROSARIO;181;2;;30902;;309002
3;CORDILLERA;9;ITACURUBÍ DE LA CORDILLERA;1;6;SAN BLAS;358;1;;30901;;309006
3;CORDILLERA;9;ITACURUBÍ DE LA CORDILLERA;1;1;SOL NACIENTE;73;1;;30901;;309001
3;CORDILLERA;9;ITACURUBÍ DE LA CORDILLERA;1;5;SANTA LUCÍA;346;2;;30902;;309005
3;CORDILLERA;9;ITACURUBÍ DE LA CORDILLERA;1;4;3 DE MAYO;224;2;;30902;;309004
3;CORDILLERA;9;ITACURUBÍ DE LA CORDILLERA;6;180;PIRAYU'I;126;6;;30906;;309180
3;CORDILLERA;9;ITACURUBÍ DE LA CORDILLERA;6;200;MINAS KUE;155;6;;30906;;309200
3;CORDILLERA;9;ITACURUBÍ DE LA CORDILLERA;6;120;RUBIO ÑU;80;3;;30903;;309120
3;CORDILLERA;9;ITACURUBÍ DE LA CORDILLERA;6;130;HUGUA PO'I;156;3;;30903;;309130
3;CORDILLERA;9;ITACURUBÍ DE LA CORDILLERA;6;100;TAKUARA;260;4;;30904;;309100
3;CORDILLERA;9;ITACURUBÍ DE LA CORDILLERA;6;150;POTRERO ANGELITO;469;5;;30905;;309150
3;CORDILLERA;9;ITACURUBÍ DE LA CORDILLERA;6;190;CARYI LOMA;270;7;;30907;;309190
3;CORDILLERA;9;ITACURUBÍ DE LA CORDILLERA;6;140;LOMA MEDINA;96;7;;30907;;309140
3;CORDILLERA;10;JUAN DE MENA;1;5;SAN JUAN;53;1;;31001;;310005
3;CORDILLERA;10;JUAN DE MENA;1;2;MARÍA AUXILIADORA;59;1;;31001;;310002
3;CORDILLERA;10;JUAN DE MENA;1;3;FIDEL MAIZ;91;1;;31001;;310003
3;CORDILLERA;10;JUAN DE MENA;1;1;CENTRO;52;1;;31001;;310001
3;CORDILLERA;10;JUAN DE MENA;1;4;SAN MIGUEL;107;1;;31001;;310004
3;CORDILLERA;10;JUAN DE MENA;6;110;SAN RAFAEL ÑUPY;56;3;;31003;;310110
